Invoice,InvoiceDate,StockCode,Quantity,Price,TotalPrice,Customer ID
566262,2011-09-11 12:56:00,22423,6,12.75,76.5,15527
566277,2011-09-11 14:01:00,23293,8,0.83,6.64,16796
566277,2011-09-11 14:01:00,23295,8,0.83,6.64,16796
566277,2011-09-11 14:01:00,84510A,10,1.25,12.5,16796
566277,2011-09-11 14:01:00,21231,12,1.25,15.0,16796
566277,2011-09-11 14:01:00,21232,12,1.25,15.0,16796
566277,2011-09-11 14:01:00,23234,6,2.89,17.34,16796
566277,2011-09-11 14:01:00,23247,6,2.89,17.34,16796
566277,2011-09-11 14:01:00,23330,12,1.25,15.0,16796
566277,2011-09-11 14:01:00,72817,12,1.25,15.0,16796
566277,2011-09-11 14:01:00,23221,12,0.83,9.96,16796
566277,2011-09-11 14:01:00,21823,12,1.45,17.4,16796
566277,2011-09-11 14:01:00,22457,6,2.95,17.7,16796
566277,2011-09-11 14:01:00,23313,10,4.95,49.5,16796
566277,2011-09-11 14:01:00,85231G,12,0.85,10.2,16796
566277,2011-09-11 14:01:00,22969,12,1.45,17.4,16796
566277,2011-09-11 14:01:00,22465,12,1.65,19.8,16796
566277,2011-09-11 14:01:00,22464,12,1.65,19.8,16796
566277,2011-09-11 14:01:00,22812,12,1.95,23.4,16796
566289,2011-09-11 15:20:00,22693,24,1.25,30.0,15601
566289,2011-09-11 15:20:00,22754,24,0.85,20.4,15601
566289,2011-09-11 15:20:00,22772,12,1.25,15.0,15601
566289,2011-09-11 15:20:00,22805,12,1.25,15.0,15601
566289,2011-09-11 15:20:00,22817,12,0.42,5.04,15601
566289,2011-09-11 15:20:00,20914,6,2.95,17.7,15601
566289,2011-09-11 15:20:00,22352,6,2.55,15.3,15601
566289,2011-09-11 15:20:00,23013,4,3.95,15.8,15601
566289,2011-09-11 15:20:00,23012,4,3.95,15.8,15601
566289,2011-09-11 15:20:00,22727,4,3.75,15.0,15601
566289,2011-09-11 15:20:00,22728,4,3.75,15.0,15601
566289,2011-09-11 15:20:00,22730,4,3.75,15.0,15601
566289,2011-09-11 15:20:00,22637,4,2.55,10.2,15601
566289,2011-09-11 15:20:00,22173,8,3.29,26.32,15601
566740,2011-09-14 14:34:00,16219,96,0.06,5.76,17033
566740,2011-09-14 14:34:00,16011,24,0.21,5.04,17033
566740,2011-09-14 14:34:00,85184C,6,2.95,17.7,17033
566740,2011-09-14 14:34:00,22812,12,1.95,23.4,17033
566740,2011-09-14 14:34:00,16237,30,0.21,6.3,17033
566740,2011-09-14 14:34:00,21394,48,0.39,18.72,17033
566740,2011-09-14 14:34:00,84596B,16,0.42,6.72,17033
566740,2011-09-14 14:34:00,84596F,16,0.42,6.72,17033
566740,2011-09-14 14:34:00,22972,12,1.65,19.8,17033
566740,2011-09-14 14:34:00,22974,12,1.65,19.8,17033
566740,2011-09-14 14:34:00,23121,24,0.42,10.08,17033
566740,2011-09-14 14:34:00,22128,240,1.06,254.4,17033
566740,2011-09-14 14:34:00,22130,12,0.85,10.2,17033
566740,2011-09-14 14:34:00,22065,12,1.45,17.4,17033
566973,2011-09-16 09:21:00,23201,20,2.08,41.6,15152
566973,2011-09-16 09:21:00,21802,36,0.42,15.12,15152
566973,2011-09-16 09:21:00,22121,6,5.95,35.7,15152
566973,2011-09-16 09:21:00,23268,24,1.45,34.8,15152
566973,2011-09-16 09:21:00,20979,16,1.25,20.0,15152
566973,2011-09-16 09:21:00,20978,16,1.25,20.0,15152
566973,2011-09-16 09:21:00,22842,2,6.75,13.5,15152
566973,2011-09-16 09:21:00,22840,2,7.95,15.9,15152
566973,2011-09-16 09:21:00,22086,6,2.95,17.7,15152
566973,2011-09-16 09:21:00,35970,12,1.69,20.28,15152
566973,2011-09-16 09:21:00,22573,24,0.85,20.4,15152
566973,2011-09-16 09:21:00,21801,36,0.42,15.12,15152
566973,2011-09-16 09:21:00,22910,6,2.95,17.7,15152
566973,2011-09-16 09:21:00,20713,10,2.08,20.8,15152
566973,2011-09-16 09:21:00,22601,24,0.85,20.4,15152
567156,2011-09-16 17:05:00,16054,2,0.12,0.24,14462
567156,2011-09-16 17:05:00,21181,4,2.1,8.4,14462
567156,2011-09-16 17:05:00,21166,4,2.08,8.32,14462
567156,2011-09-16 17:05:00,21908,3,2.1,6.3,14462
567156,2011-09-16 17:05:00,22116,2,0.79,1.58,14462
567156,2011-09-16 17:05:00,23426,2,2.89,5.78,14462
567156,2011-09-16 17:05:00,21174,2,2.08,4.16,14462
567156,2011-09-16 17:05:00,82583,2,2.1,4.2,14462
567156,2011-09-16 17:05:00,85152,4,2.1,8.4,14462
567156,2011-09-16 17:05:00,21169,1,1.69,1.69,14462
567156,2011-09-16 17:05:00,23412,1,7.5,7.5,14462
567156,2011-09-16 17:05:00,21900,2,0.65,1.3,14462
567156,2011-09-16 17:05:00,21340,1,12.75,12.75,14462
567156,2011-09-16 17:05:00,21754,1,6.25,6.25,14462
567156,2011-09-16 17:05:00,35972,2,1.25,2.5,14462
567156,2011-09-16 17:05:00,23032,7,1.65,11.55,14462
567156,2011-09-16 17:05:00,35971,2,1.25,2.5,14462
567156,2011-09-16 17:05:00,23329,2,1.65,3.3,14462
567156,2011-09-16 17:05:00,23182,4,0.83,3.32,14462
567156,2011-09-16 17:05:00,84879,4,1.69,6.76,14462
567156,2011-09-16 17:05:00,23399,8,0.85,6.8,14462
567156,2011-09-16 17:05:00,23301,4,1.65,6.6,14462
567156,2011-09-16 17:05:00,23096,2,1.65,3.3,14462
567156,2011-09-16 17:05:00,22189,2,3.95,7.9,14462
567156,2011-09-16 17:05:00,23321,4,1.65,6.6,14462
567156,2011-09-16 17:05:00,21745,2,3.75,7.5,14462
567156,2011-09-16 17:05:00,22561,1,1.65,1.65,14462
567156,2011-09-16 17:05:00,21872,2,1.25,2.5,14462
567156,2011-09-16 17:05:00,21875,2,1.25,2.5,14462
567156,2011-09-16 17:05:00,21876,2,1.65,3.3,14462
567156,2011-09-16 17:05:00,71038,2,5.45,10.9,14462
567156,2011-09-16 17:05:00,85061W,2,0.85,1.7,14462
567293,2011-09-19 12:01:00,21535,6,2.55,15.3,12640
567293,2011-09-19 12:01:00,21531,6,2.55,15.3,12640
567293,2011-09-19 12:01:00,22072,4,3.75,15.0,12640
567293,2011-09-19 12:01:00,22348,12,0.85,10.2,12640
567293,2011-09-19 12:01:00,23174,4,4.15,16.6,12640
567293,2011-09-19 12:01:00,23175,4,3.25,13.0,12640
567293,2011-09-19 12:01:00,22847,2,16.95,33.9,12640
567293,2011-09-19 12:01:00,22645,12,1.45,17.4,12640
567293,2011-09-19 12:01:00,21703,12,0.42,5.04,12640
567293,2011-09-19 12:01:00,21889,12,1.25,15.0,12640
567293,2011-09-19 12:01:00,21890,6,3.25,19.5,12640
567293,2011-09-19 12:01:00,21891,12,1.45,17.4,12640
567293,2011-09-19 12:01:00,22619,4,3.75,15.0,12640
567293,2011-09-19 12:01:00,23101,12,0.83,9.96,12640
567293,2011-09-19 12:01:00,22961,12,1.45,17.4,12640
567293,2011-09-19 12:01:00,22727,4,3.75,15.0,12640
567293,2011-09-19 12:01:00,22730,4,3.75,15.0,12640
567293,2011-09-19 12:01:00,22726,4,3.75,15.0,12640
567293,2011-09-19 12:01:00,22192,2,8.5,17.0,12640
567293,2011-09-19 12:01:00,22191,2,8.5,17.0,12640
567293,2011-09-19 12:01:00,22193,2,8.5,17.0,12640
567293,2011-09-19 12:01:00,22467,6,2.55,15.3,12640
567293,2011-09-19 12:01:00,22423,3,12.75,38.25,12640
567293,2011-09-19 12:01:00,22697,6,2.95,17.7,12640
567293,2011-09-19 12:01:00,23160,12,1.25,15.0,12640
567293,2011-09-19 12:01:00,22698,6,2.95,17.7,12640
567293,2011-09-19 12:01:00,23161,12,1.25,15.0,12640
567293,2011-09-19 12:01:00,23164,4,4.95,19.8,12640
567293,2011-09-19 12:01:00,22699,6,2.95,17.7,12640
567293,2011-09-19 12:01:00,22624,2,8.5,17.0,12640
567293,2011-09-19 12:01:00,23319,6,2.49,14.94,12640
567293,2011-09-19 12:01:00,22785,2,6.75,13.5,12640
567293,2011-09-19 12:01:00,21622,4,4.95,19.8,12640
567293,2011-09-19 12:01:00,48138,2,8.25,16.5,12640
567293,2011-09-19 12:01:00,22207,4,4.25,17.0,12640
567293,2011-09-19 12:01:00,22377,5,2.1,10.5,12640
567293,2011-09-19 12:01:00,22379,5,2.1,10.5,12640
567293,2011-09-19 12:01:00,23343,10,2.08,20.8,12640
567293,2011-09-19 12:01:00,20749,2,7.95,15.9,12640
567293,2011-09-19 12:01:00,21485,3,4.95,14.85,12640
567293,2011-09-19 12:01:00,22111,3,4.95,14.85,12640
567293,2011-09-19 12:01:00,POST,5,18.0,90.0,12640
567522,2011-09-20 16:41:00,23426,12,2.89,34.68,17873
567522,2011-09-20 16:41:00,21908,24,2.1,50.4,17873
567522,2011-09-20 16:41:00,82600,12,2.1,25.2,17873
567522,2011-09-20 16:41:00,82582,24,2.1,50.4,17873
567522,2011-09-20 16:41:00,85150,24,2.55,61.2,17873
567522,2011-09-20 16:41:00,21166,12,2.08,24.96,17873
567522,2011-09-20 16:41:00,85152,12,2.1,25.2,17873
567542,2011-09-21 10:16:00,23355,4,4.95,19.8,16626
567542,2011-09-21 10:16:00,23356,6,5.95,35.7,16626
567542,2011-09-21 10:16:00,21673,12,1.45,17.4,16626
567542,2011-09-21 10:16:00,21326,144,0.55,79.2,16626
567542,2011-09-21 10:16:00,21670,12,1.45,17.4,16626
567542,2011-09-21 10:16:00,21671,12,1.45,17.4,16626
567542,2011-09-21 10:16:00,21672,12,1.45,17.4,16626
567542,2011-09-21 10:16:00,23032,18,1.65,29.7,16626
567542,2011-09-21 10:16:00,23031,6,1.65,9.9,16626
567542,2011-09-21 10:16:00,23029,6,1.65,9.9,16626
567542,2011-09-21 10:16:00,23028,6,1.65,9.9,16626
567542,2011-09-21 10:16:00,22624,2,8.5,17.0,16626
567542,2011-09-21 10:16:00,22627,2,8.5,17.0,16626
567542,2011-09-21 10:16:00,21669,12,1.45,17.4,16626
567709,2011-09-22 09:53:00,23112,2,7.5,15.0,15239
567709,2011-09-22 09:53:00,23118,2,7.5,15.0,15239
567709,2011-09-22 09:53:00,22169,2,8.5,17.0,15239
567709,2011-09-22 09:53:00,22077,12,1.95,23.4,15239
567709,2011-09-22 09:53:00,22081,10,1.65,16.5,15239
567709,2011-09-22 09:53:00,22079,10,1.65,16.5,15239
567709,2011-09-22 09:53:00,82482,6,2.95,17.7,15239
567709,2011-09-22 09:53:00,82494L,6,2.95,17.7,15239
567709,2011-09-22 09:53:00,23107,8,2.89,23.12,15239
567709,2011-09-22 09:53:00,84978,12,1.25,15.0,15239
567709,2011-09-22 09:53:00,23360,12,1.95,23.4,15239
567709,2011-09-22 09:53:00,23293,8,0.83,6.64,15239
567709,2011-09-22 09:53:00,23294,8,0.83,6.64,15239
567709,2011-09-22 09:53:00,22960,6,4.25,25.5,15239
567709,2011-09-22 09:53:00,22961,12,1.45,17.4,15239
567709,2011-09-22 09:53:00,22907,12,0.85,10.2,15239
567709,2011-09-22 09:53:00,21915,12,1.25,15.0,15239
567709,2011-09-22 09:53:00,21914,12,1.25,15.0,15239
567709,2011-09-22 09:53:00,21791,12,1.25,15.0,15239
567709,2011-09-22 09:53:00,21889,12,1.25,15.0,15239
567709,2011-09-22 09:53:00,22489,24,0.42,10.08,15239
567709,2011-09-22 09:53:00,22560,24,1.25,30.0,15239
567709,2011-09-22 09:53:00,84077,48,0.29,13.92,15239
567709,2011-09-22 09:53:00,23545,25,0.42,10.5,15239
567709,2011-09-22 09:53:00,23231,25,0.42,10.5,15239
567709,2011-09-22 09:53:00,22464,12,1.65,19.8,15239
567709,2011-09-22 09:53:00,20983,12,0.85,10.2,15239
567709,2011-09-22 09:53:00,22138,3,4.95,14.85,15239
567709,2011-09-22 09:53:00,21703,12,0.42,5.04,15239
567709,2011-09-22 09:53:00,21790,12,0.85,10.2,15239
567792,2011-09-22 11:40:00,23340,12,1.65,19.8,17581
567792,2011-09-22 11:40:00,23313,20,4.15,83.0,17581
567792,2011-09-22 11:40:00,22752,4,8.5,34.0,17581
567792,2011-09-22 11:40:00,23350,12,1.25,15.0,17581
567792,2011-09-22 11:40:00,23349,12,1.25,15.0,17581
567792,2011-09-22 11:40:00,35970,12,1.69,20.28,17581
567792,2011-09-22 11:40:00,23559,6,2.08,12.48,17581
567792,2011-09-22 11:40:00,23445,20,0.83,16.6,17581
567792,2011-09-22 11:40:00,23438,12,1.25,15.0,17581
567792,2011-09-22 11:40:00,23392,6,2.08,12.48,17581
567792,2011-09-22 11:40:00,22909,36,0.85,30.6,17581
567792,2011-09-22 11:40:00,22952,24,0.55,13.2,17581
567792,2011-09-22 11:40:00,22950,24,1.25,30.0,17581
567792,2011-09-22 11:40:00,84347,24,2.55,61.2,17581
567792,2011-09-22 11:40:00,23376,24,0.39,9.36,17581
567792,2011-09-22 11:40:00,23353,12,0.83,9.96,17581
567792,2011-09-22 11:40:00,23312,8,4.15,33.2,17581
567792,2011-09-22 11:40:00,23314,12,12.5,150.0,17581
567792,2011-09-22 11:40:00,23311,12,2.55,30.6,17581
567792,2011-09-22 11:40:00,23267,12,1.25,15.0,17581
567792,2011-09-22 11:40:00,23247,6,2.89,17.34,17581
567792,2011-09-22 11:40:00,23234,6,2.49,14.94,17581
567792,2011-09-22 11:40:00,23157,12,2.08,24.96,17581
567792,2011-09-22 11:40:00,22910,12,2.95,35.4,17581
567792,2011-09-22 11:40:00,22086,12,2.95,35.4,17581
567792,2011-09-22 11:40:00,22065,12,1.45,17.4,17581
567792,2011-09-22 11:40:00,23320,12,2.89,34.68,17581
567792,2011-09-22 11:40:00,23319,12,2.08,24.96,17581
567792,2011-09-22 11:40:00,23318,12,2.08,24.96,17581
567792,2011-09-22 11:40:00,22947,2,16.95,33.9,17581
567792,2011-09-22 11:40:00,47566,10,4.15,41.5,17581
567792,2011-09-22 11:40:00,23298,20,4.15,83.0,17581
567794,2011-09-22 11:41:00,23200,30,1.79,53.7,17581
567794,2011-09-22 11:41:00,23344,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,23203,40,1.79,71.6,17581
567794,2011-09-22 11:41:00,23120,12,0.42,5.04,17581
567794,2011-09-22 11:41:00,23119,12,0.62,7.44,17581
567794,2011-09-22 11:41:00,22664,5,2.1,10.5,17581
567794,2011-09-22 11:41:00,22379,5,2.1,10.5,17581
567794,2011-09-22 11:41:00,22381,5,2.1,10.5,17581
567794,2011-09-22 11:41:00,22380,5,2.1,10.5,17581
567794,2011-09-22 11:41:00,20727,10,1.45,14.5,17581
567794,2011-09-22 11:41:00,85099C,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,21930,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,20711,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,22385,10,1.79,17.9,17581
567794,2011-09-22 11:41:00,21931,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,85099F,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,22663,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,23201,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,22386,30,1.79,53.7,17581
567794,2011-09-22 11:41:00,85099B,40,1.79,71.6,17581
567794,2011-09-22 11:41:00,20712,10,1.79,17.9,17581
567794,2011-09-22 11:41:00,21929,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,21928,10,1.79,17.9,17581
567794,2011-09-22 11:41:00,22411,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,23202,20,1.79,35.8,17581
567794,2011-09-22 11:41:00,23199,30,1.79,53.7,17581
567971,2011-09-23 10:04:00,22900,36,3.25,117.0,16681
567971,2011-09-23 10:04:00,22616,96,0.39,37.44,16681
567971,2011-09-23 10:04:00,22659,24,1.95,46.8,16681
567971,2011-09-23 10:04:00,22970,24,2.55,61.2,16681
567971,2011-09-23 10:04:00,22971,24,2.55,61.2,16681
567971,2011-09-23 10:04:00,22988,24,1.25,30.0,16681
567971,2011-09-23 10:04:00,23391,8,4.15,33.2,16681
567971,2011-09-23 10:04:00,23005,48,0.42,20.16,16681
567971,2011-09-23 10:04:00,22710,25,0.42,10.5,16681
567977,2011-09-23 10:31:00,22966,1,1.25,1.25,17388
567977,2011-09-23 10:31:00,84947,288,1.06,305.28,17388
568204,2011-09-25 15:25:00,48187,2,8.25,16.5,13670
568204,2011-09-25 15:25:00,23129,4,4.15,16.6,13670
568204,2011-09-25 15:25:00,22086,6,2.95,17.7,13670
568204,2011-09-25 15:25:00,23354,12,0.83,9.96,13670
568204,2011-09-25 15:25:00,22952,24,0.55,13.2,13670
568204,2011-09-25 15:25:00,22734,6,2.89,17.34,13670
568204,2011-09-25 15:25:00,22950,12,1.45,17.4,13670
568204,2011-09-25 15:25:00,22733,18,1.25,22.5,13670
568204,2011-09-25 15:25:00,22910,6,2.95,17.7,13670
568204,2011-09-25 15:25:00,85178,12,1.25,15.0,13670
568204,2011-09-25 15:25:00,23295,8,0.83,6.64,13670
568204,2011-09-25 15:25:00,23294,8,0.83,6.64,13670
568204,2011-09-25 15:25:00,23370,16,1.25,20.0,13670
568204,2011-09-25 15:25:00,23240,6,4.15,24.9,13670
568204,2011-09-25 15:25:00,23229,6,3.75,22.5,13670
568204,2011-09-25 15:25:00,22751,4,3.75,15.0,13670
568204,2011-09-25 15:25:00,22530,24,0.42,10.08,13670
568204,2011-09-25 15:25:00,23076,24,1.25,30.0,13670
568204,2011-09-25 15:25:00,23340,12,1.65,19.8,13670
568204,2011-09-25 15:25:00,22715,12,0.42,5.04,13670
568204,2011-09-25 15:25:00,22714,12,0.42,5.04,13670
568204,2011-09-25 15:25:00,22816,12,0.42,5.04,13670
568204,2011-09-25 15:25:00,22027,12,0.42,5.04,13670
568204,2011-09-25 15:25:00,22028,12,0.42,5.04,13670
568204,2011-09-25 15:25:00,22712,12,0.42,5.04,13670
568234,2011-09-26 11:38:00,23396,4,3.75,15.0,17705
568234,2011-09-26 11:38:00,23394,4,3.75,15.0,17705
568234,2011-09-26 11:38:00,46000S,8,1.45,11.6,17705
568234,2011-09-26 11:38:00,23366,16,0.65,10.4,17705
568234,2011-09-26 11:38:00,23367,16,0.65,10.4,17705
568234,2011-09-26 11:38:00,23399,12,0.85,10.2,17705
568234,2011-09-26 11:38:00,22730,4,3.75,15.0,17705
568234,2011-09-26 11:38:00,22727,4,3.75,15.0,17705
568234,2011-09-26 11:38:00,22726,4,3.75,15.0,17705
568234,2011-09-26 11:38:00,22728,4,3.75,15.0,17705
568234,2011-09-26 11:38:00,20713,10,2.08,20.8,17705
568234,2011-09-26 11:38:00,22411,10,2.08,20.8,17705
568234,2011-09-26 11:38:00,23344,10,2.08,20.8,17705
568234,2011-09-26 11:38:00,22909,12,0.85,10.2,17705
568234,2011-09-26 11:38:00,23376,24,0.39,9.36,17705
568234,2011-09-26 11:38:00,23378,24,0.39,9.36,17705
568379,2011-09-27 09:05:00,21326,144,0.55,79.2,16626
568379,2011-09-27 09:05:00,22625,2,8.5,17.0,16626
568379,2011-09-27 09:05:00,84945,12,0.85,10.2,16626
568379,2011-09-27 09:05:00,21523,2,8.25,16.5,16626
568379,2011-09-27 09:05:00,21137,4,3.75,15.0,16626
568379,2011-09-27 09:05:00,22041,6,2.55,15.3,16626
568379,2011-09-27 09:05:00,21417,6,2.1,12.6,16626
568379,2011-09-27 09:05:00,20685,2,8.25,16.5,16626
568495,2011-09-27 12:08:00,84879,16,1.69,27.04,14755
568495,2011-09-27 12:08:00,21770,2,4.95,9.9,14755
568495,2011-09-27 12:08:00,23426,6,2.89,17.34,14755
568495,2011-09-27 12:08:00,21181,12,2.1,25.2,14755
568495,2011-09-27 12:08:00,23182,24,0.83,19.92,14755
568495,2011-09-27 12:08:00,22728,4,3.75,15.0,14755
568495,2011-09-27 12:08:00,22727,4,3.75,15.0,14755
568495,2011-09-27 12:08:00,22726,4,3.75,15.0,14755
568495,2011-09-27 12:08:00,21669,12,1.45,17.4,14755
568495,2011-09-27 12:08:00,22961,12,1.45,17.4,14755
568495,2011-09-27 12:08:00,23355,8,4.95,39.6,14755
568495,2011-09-27 12:08:00,22730,4,3.75,15.0,14755
568495,2011-09-27 12:08:00,85099B,10,2.08,20.8,14755
568495,2011-09-27 12:08:00,23356,3,5.95,17.85,14755
568495,2011-09-27 12:08:00,22112,3,4.95,14.85,14755
568495,2011-09-27 12:08:00,22114,4,4.25,17.0,14755
568539,2011-09-27 14:07:00,23247,12,2.89,34.68,13016
568539,2011-09-27 14:07:00,85049A,12,1.25,15.0,13016
568539,2011-09-27 14:07:00,22065,12,1.45,17.4,13016
568539,2011-09-27 14:07:00,22795,4,6.75,27.0,13016
568539,2011-09-27 14:07:00,22924,24,0.85,20.4,13016
568539,2011-09-27 14:07:00,22922,24,0.85,20.4,13016
568539,2011-09-27 14:07:00,22934,6,2.95,17.7,13016
568539,2011-09-27 14:07:00,22932,6,2.55,15.3,13016
568539,2011-09-27 14:07:00,23184,4,4.95,19.8,13016
568539,2011-09-27 14:07:00,22955,6,2.1,12.6,13016
568539,2011-09-27 14:07:00,22956,6,2.1,12.6,13016
568539,2011-09-27 14:07:00,23295,24,0.83,19.92,13016
568539,2011-09-27 14:07:00,23293,24,0.83,19.92,13016
568539,2011-09-27 14:07:00,23236,6,2.89,17.34,13016
568539,2011-09-27 14:07:00,23294,24,0.83,19.92,13016
568539,2011-09-27 14:07:00,22722,4,3.95,15.8,13016
568539,2011-09-27 14:07:00,22847,2,16.95,33.9,13016
568539,2011-09-27 14:07:00,23241,6,2.08,12.48,13016
568540,2011-09-27 14:08:00,23392,6,2.08,12.48,13016
568595,2011-09-28 11:11:00,23005,48,0.42,20.16,16681
568614,2011-09-28 11:26:00,23318,6,2.49,14.94,13515
568614,2011-09-28 11:26:00,23319,6,2.49,14.94,13515
568614,2011-09-28 11:26:00,22661,10,0.85,8.5,13515
568614,2011-09-28 11:26:00,22355,10,0.85,8.5,13515
568614,2011-09-28 11:26:00,22909,12,0.85,10.2,13515
568614,2011-09-28 11:26:00,22952,24,0.55,13.2,13515
568614,2011-09-28 11:26:00,23234,6,2.89,17.34,13515
568614,2011-09-28 11:26:00,23349,12,1.25,15.0,13515
568614,2011-09-28 11:26:00,22734,6,2.89,17.34,13515
568614,2011-09-28 11:26:00,84032A,6,2.95,17.7,13515
568614,2011-09-28 11:26:00,22851,12,0.85,10.2,13515
568614,2011-09-28 11:26:00,23322,6,2.95,17.7,13515
568614,2011-09-28 11:26:00,85123A,6,2.95,17.7,13515
568614,2011-09-28 11:26:00,22728,4,3.75,15.0,13515
568614,2011-09-28 11:26:00,22730,4,3.75,15.0,13515
568614,2011-09-28 11:26:00,20728,10,1.65,16.5,13515
568614,2011-09-28 11:26:00,22383,10,1.65,16.5,13515
568614,2011-09-28 11:26:00,23355,4,4.95,19.8,13515
568614,2011-09-28 11:26:00,22835,4,4.95,19.8,13515
568614,2011-09-28 11:26:00,22662,10,1.65,16.5,13515
568614,2011-09-28 11:26:00,21137,4,3.75,15.0,13515
568614,2011-09-28 11:26:00,22469,12,1.65,19.8,13515
568614,2011-09-28 11:26:00,23321,12,1.65,19.8,13515
568614,2011-09-28 11:26:00,22945,12,0.85,10.2,13515
568650,2011-09-28 11:56:00,23551,24,0.39,9.36,13505
568650,2011-09-28 11:56:00,21990,24,1.25,30.0,13505
568650,2011-09-28 11:56:00,10125,20,0.85,17.0,13505
568650,2011-09-28 11:56:00,21880,12,0.65,7.8,13505
568650,2011-09-28 11:56:00,21883,12,0.65,7.8,13505
568650,2011-09-28 11:56:00,21882,12,0.65,7.8,13505
568650,2011-09-28 11:56:00,16235,60,0.21,12.6,13505
568650,2011-09-28 11:56:00,16237,30,0.21,6.3,13505
568650,2011-09-28 11:56:00,16236,28,0.21,5.88,13505
568650,2011-09-28 11:56:00,20981,24,0.85,20.4,13505
568650,2011-09-28 11:56:00,20982,12,0.85,10.2,13505
568650,2011-09-28 11:56:00,22489,24,0.42,10.08,13505
568650,2011-09-28 11:56:00,23236,6,2.89,17.34,13505
568650,2011-09-28 11:56:00,23240,6,4.15,24.9,13505
568650,2011-09-28 11:56:00,22445,6,2.95,17.7,13505
568650,2011-09-28 11:56:00,21675,24,0.85,20.4,13505
568650,2011-09-28 11:56:00,21678,12,0.85,10.2,13505
568650,2011-09-28 11:56:00,21676,12,0.85,10.2,13505
568650,2011-09-28 11:56:00,21677,12,0.85,10.2,13505
568650,2011-09-28 11:56:00,21680,24,0.85,20.4,13505
568650,2011-09-28 11:56:00,21719,12,0.85,10.2,13505
568650,2011-09-28 11:56:00,21724,12,0.85,10.2,13505
568650,2011-09-28 11:56:00,21993,12,1.25,15.0,13505
568650,2011-09-28 11:56:00,21992,12,1.25,15.0,13505
568650,2011-09-28 11:56:00,22398,12,0.39,4.68,13505
568650,2011-09-28 11:56:00,22403,12,0.39,4.68,13505
568650,2011-09-28 11:56:00,22396,12,0.39,4.68,13505
568650,2011-09-28 11:56:00,22399,12,1.25,15.0,13505
568650,2011-09-28 11:56:00,35471D,24,0.39,9.36,13505
568650,2011-09-28 11:56:00,84625C,47,0.85,39.95,13505
568650,2011-09-28 11:56:00,84876B,24,1.25,30.0,13505
568650,2011-09-28 11:56:00,85017B,12,0.42,5.04,13505
568650,2011-09-28 11:56:00,22090,6,2.95,17.7,13505
568650,2011-09-28 11:56:00,23298,9,4.95,44.55,13505
568650,2011-09-28 11:56:00,47590A,3,5.45,16.35,13505
568650,2011-09-28 11:56:00,22423,2,12.75,25.5,13505
568650,2011-09-28 11:56:00,22182,4,4.95,19.8,13505
568650,2011-09-28 11:56:00,20750,2,7.95,15.9,13505
568650,2011-09-28 11:56:00,20749,2,7.95,15.9,13505
568650,2011-09-28 11:56:00,22331,8,1.65,13.2,13505
568650,2011-09-28 11:56:00,20719,10,0.85,8.5,13505
568650,2011-09-28 11:56:00,23388,4,4.15,16.6,13505
568650,2011-09-28 11:56:00,23389,4,4.15,16.6,13505
568650,2011-09-28 11:56:00,22863,8,2.95,23.6,13505
568650,2011-09-28 11:56:00,84849A,12,1.69,20.28,13505
568650,2011-09-28 11:56:00,85053,6,2.1,12.6,13505
568650,2011-09-28 11:56:00,22585,24,1.25,30.0,13505
568650,2011-09-28 11:56:00,22711,25,0.42,10.5,13505
568650,2011-09-28 11:56:00,22705,25,0.42,10.5,13505
568650,2011-09-28 11:56:00,22704,25,0.42,10.5,13505
568650,2011-09-28 11:56:00,22986,25,0.42,10.5,13505
568650,2011-09-28 11:56:00,23548,25,0.42,10.5,13505
568650,2011-09-28 11:56:00,22810,6,2.95,17.7,13505
568650,2011-09-28 11:56:00,22809,6,2.95,17.7,13505
568650,2011-09-28 11:56:00,22075,12,1.65,19.8,13505
568650,2011-09-28 11:56:00,22736,10,1.65,16.5,13505
568650,2011-09-28 11:56:00,85049A,12,1.25,15.0,13505
568650,2011-09-28 11:56:00,22752,4,8.5,34.0,13505
568650,2011-09-28 11:56:00,22961,12,1.45,17.4,13505
568650,2011-09-28 11:56:00,22742,6,2.95,17.7,13505
568650,2011-09-28 11:56:00,22743,6,2.95,17.7,13505
568650,2011-09-28 11:56:00,22744,6,2.95,17.7,13505
568650,2011-09-28 11:56:00,22653,10,1.95,19.5,13505
568650,2011-09-28 11:56:00,85176,12,0.85,10.2,13505
568650,2011-09-28 11:56:00,22078,10,2.1,21.0,13505
568650,2011-09-28 11:56:00,22080,10,1.65,16.5,13505
568650,2011-09-28 11:56:00,20733,10,0.85,8.5,13505
568650,2011-09-28 11:56:00,22452,6,2.95,17.7,13505
568650,2011-09-28 11:56:00,22453,6,2.95,17.7,13505
568650,2011-09-28 11:56:00,21253,6,2.95,17.7,13505
